#(id,from,to,speed,planTime)
(26605, 19, 92, 6, 60)
(26606, 42, 98, 4, 40)
(26607, 24, 90, 6, 28)
(26608, 16, 61, 4, 41)
(26609, 64, 20, 4, 26)
(26610, 32, 97, 8, 38)
(26611, 45, 100, 4, 55)
(26612, 21, 100, 6, 5)
(26613, 46, 91, 4, 32)
(26614, 62, 19, 4, 23)
(26615, 78, 11, 6, 13)
(26616, 50, 95, 6, 21)
(26617, 70, 14, 4, 7)
(26618, 20, 73, 6, 53)
(26619, 86, 21, 8, 35)
(26620, 98, 33, 6, 83)
(26621, 11, 77, 4, 23)
(26622, 13, 99, 8, 61)
(26623, 86, 11, 4, 62)
(26624, 49, 92, 4, 4)
(26625, 17, 82, 8, 73)
(26626, 60, 3, 8, 6)
(26627, 100, 23, 4, 78)
(26628, 72, 30, 6, 31)
(26629, 54, 9, 8, 38)
(26630, 37, 91, 6, 41)
(26631, 26, 81, 8, 10)
(26632, 17, 61, 4, 19)
(26633, 29, 81, 8, 49)
(26634, 49, 94, 6, 39)
(26635, 58, 3, 4, 19)
(26636, 64, 20, 8, 44)
(26637, 85, 30, 6, 89)
(26638, 29, 91, 4, 51)
(26639, 14, 70, 8, 75)
(26640, 8, 52, 6, 79)
(26641, 86, 21, 8, 3)
(26642, 28, 92, 6, 65)
(26643, 71, 26, 8, 42)
(26644, 21, 86, 6, 7)
(26645, 98, 33, 4, 22)
(26646, 39, 83, 8, 22)
(26647, 6, 71, 4, 95)
(26648, 5, 60, 8, 5)
(26649, 8, 63, 8, 20)
(26650, 42, 98, 6, 67)
(26651, 86, 11, 4, 63)
(26652, 7, 71, 8, 44)
(26653, 82, 29, 8, 14)
(26654, 41, 98, 6, 68)
(26655, 33, 98, 4, 83)
(26656, 7, 91, 6, 69)
(26657, 39, 83, 8, 96)
(26658, 63, 20, 8, 51)
(26659, 48, 91, 6, 41)
(26660, 62, 10, 4, 84)
(26661, 74, 19, 6, 26)
(26662, 5, 100, 6, 17)
(26663, 21, 100, 6, 81)
(26664, 29, 92, 8, 39)
(26665, 4, 99, 4, 4)
(26666, 39, 84, 6, 72)
(26667, 31, 97, 4, 62)
(26668, 75, 20, 4, 26)
(26669, 44, 100, 6, 26)
(26670, 52, 7, 8, 68)
(26671, 95, 40, 8, 62)
(26672, 3, 99, 8, 73)
(26673, 70, 4, 6, 63)
(26674, 77, 1, 4, 99)
(26675, 38, 93, 6, 30)
(26676, 4, 59, 8, 47)
(26677, 89, 24, 4, 70)
(26678, 19, 92, 4, 77)
(26679, 26, 91, 8, 10)
(26680, 55, 10, 8, 21)
(26681, 6, 71, 4, 33)
(26682, 77, 22, 8, 46)
(26683, 95, 40, 6, 87)
(26684, 45, 100, 4, 9)
(26685, 81, 20, 6, 31)
(26686, 95, 40, 4, 59)
(26687, 95, 20, 6, 69)
(26688, 33, 88, 4, 85)
(26689, 61, 7, 4, 82)
(26690, 17, 82, 4, 72)
(26691, 10, 62, 4, 2)
(26692, 44, 100, 8, 79)
(26693, 53, 9, 4, 89)
(26694, 66, 11, 4, 69)
(26695, 56, 1, 6, 97)
(26696, 81, 36, 8, 79)
(26697, 59, 3, 8, 99)
(26698, 41, 98, 6, 17)
(26699, 9, 91, 6, 95)
(26700, 69, 3, 4, 15)
(26701, 14, 70, 6, 61)
(26702, 33, 99, 4, 71)
(26703, 80, 3, 8, 10)
(26704, 40, 83, 8, 40)
(26705, 94, 30, 6, 32)
(26706, 96, 21, 8, 99)
(26707, 53, 8, 6, 70)
(26708, 81, 20, 4, 37)
(26709, 51, 7, 6, 70)
(26710, 10, 55, 4, 3)
(26711, 71, 8, 6, 49)
(26712, 58, 2, 6, 2)
(26713, 13, 98, 8, 43)
(26714, 73, 10, 8, 36)
(26715, 85, 40, 4, 70)
(26716, 61, 20, 6, 39)
(26717, 18, 63, 8, 94)
(26718, 47, 91, 4, 45)
(26719, 43, 98, 6, 81)
(26720, 81, 37, 6, 51)
(26721, 10, 64, 6, 7)
(26722, 88, 2, 6, 23)
(26723, 66, 11, 4, 44)
(26724, 86, 21, 6, 95)
(26725, 33, 99, 8, 37)
(26726, 45, 100, 4, 8)
(26727, 67, 12, 8, 84)
(26728, 93, 9, 4, 51)
(26729, 49, 93, 4, 84)
(26730, 11, 66, 6, 35)
(26731, 62, 7, 4, 80)
(26732, 61, 7, 8, 36)
(26733, 71, 10, 8, 85)
(26734, 2, 68, 4, 97)
(26735, 74, 9, 6, 93)
(26736, 59, 2, 8, 38)
(26737, 34, 90, 4, 2)
(26738, 97, 1, 6, 10)
(26739, 62, 20, 4, 16)
(26740, 2, 69, 8, 48)
(26741, 23, 99, 8, 64)
(26742, 15, 90, 4, 29)
(26743, 43, 98, 4, 26)
(26744, 52, 9, 6, 41)
(26745, 12, 78, 8, 9)
(26746, 24, 99, 8, 56)
(26747, 49, 92, 8, 49)
(26748, 59, 4, 8, 92)
(26749, 28, 91, 6, 97)
(26750, 94, 30, 4, 25)
(26751, 25, 90, 4, 48)
(26752, 61, 7, 8, 23)
(26753, 83, 30, 6, 74)
(26754, 68, 1, 4, 58)
(26755, 8, 81, 8, 17)
(26756, 71, 8, 6, 63)
(26757, 57, 1, 8, 79)
(26758, 68, 1, 6, 40)
(26759, 79, 12, 4, 44)
(26760, 100, 15, 8, 85)
(26761, 49, 92, 4, 26)
(26762, 61, 10, 6, 17)
(26763, 78, 22, 6, 35)
(26764, 86, 11, 6, 93)
(26765, 75, 20, 4, 91)
(26766, 16, 91, 6, 38)
(26767, 63, 9, 6, 30)
(26768, 20, 83, 4, 96)
(26769, 16, 91, 6, 5)
(26770, 53, 8, 6, 24)
(26771, 32, 99, 4, 15)
(26772, 8, 93, 8, 34)
(26773, 34, 99, 8, 34)
(26774, 26, 71, 8, 16)
(26775, 47, 91, 4, 35)
(26776, 47, 91, 6, 66)
(26777, 28, 81, 6, 47)
(26778, 24, 79, 6, 2)
(26779, 62, 8, 8, 5)
(26780, 55, 10, 8, 30)
(26781, 99, 31, 6, 14)
(26782, 52, 9, 4, 11)
(26783, 60, 4, 6, 54)
(26784, 6, 61, 6, 93)
(26785, 38, 93, 4, 45)
(26786, 82, 17, 8, 27)
(26787, 12, 99, 4, 34)
(26788, 66, 1, 8, 12)
(26789, 26, 71, 6, 84)
(26790, 48, 92, 6, 19)
(26791, 13, 99, 6, 70)
(26792, 47, 92, 4, 36)
(26793, 53, 9, 8, 16)
(26794, 100, 42, 4, 64)
(26795, 58, 2, 4, 55)
(26796, 76, 21, 8, 1)
(26797, 75, 20, 4, 7)
(26798, 56, 1, 4, 25)
(26799, 81, 29, 4, 3)
(26800, 16, 71, 4, 76)
(26801, 80, 13, 4, 24)
(26802, 39, 84, 4, 1)
(26803, 91, 27, 6, 67)
(26804, 73, 30, 8, 61)
(26805, 26, 81, 8, 10)
(26806, 39, 81, 4, 50)
(26807, 96, 11, 4, 2)
(26808, 13, 78, 4, 91)
(26809, 15, 100, 6, 51)
(26810, 81, 8, 6, 39)
(26811, 24, 79, 6, 35)
(26812, 93, 29, 8, 69)
(26813, 8, 53, 4, 83)
(26814, 26, 91, 8, 34)
(26815, 34, 90, 4, 15)
(26816, 27, 92, 8, 99)
(26817, 32, 97, 4, 42)
(26818, 55, 10, 8, 93)
(26819, 49, 91, 4, 34)
(26820, 56, 1, 4, 97)
(26821, 60, 2, 6, 93)
(26822, 47, 91, 4, 25)
(26823, 74, 30, 4, 28)
(26824, 97, 42, 8, 89)
(26825, 40, 93, 6, 2)
(26826, 11, 98, 4, 28)
(26827, 65, 10, 8, 24)
(26828, 27, 71, 4, 96)
(26829, 13, 80, 8, 72)
(26830, 9, 61, 8, 16)
(26831, 25, 80, 8, 19)
(26832, 8, 62, 4, 76)
(26833, 81, 37, 6, 69)
(26834, 86, 31, 6, 94)
(26835, 75, 10, 8, 75)
(26836, 27, 71, 8, 64)
(26837, 19, 81, 6, 37)
(26838, 54, 10, 6, 22)
(26839, 31, 99, 8, 77)
(26840, 49, 94, 8, 38)
(26841, 54, 9, 4, 42)
(26842, 10, 74, 8, 66)
(26843, 82, 20, 6, 47)
(26844, 8, 83, 4, 94)
(26845, 66, 11, 8, 67)
(26846, 5, 80, 4, 55)
(26847, 1, 88, 8, 65)
(26848, 41, 97, 8, 74)
(26849, 96, 11, 6, 38)
(26850, 42, 97, 4, 63)
(26851, 43, 100, 4, 66)
(26852, 8, 63, 4, 61)
(26853, 5, 100, 6, 74)
(26854, 29, 83, 4, 73)
(26855, 93, 29, 8, 95)
(26856, 1, 88, 4, 60)
(26857, 12, 99, 6, 8)
(26858, 83, 39, 4, 35)
(26859, 42, 100, 4, 22)
(26860, 40, 92, 8, 84)
(26861, 70, 1, 6, 94)
(26862, 71, 20, 6, 58)
(26863, 73, 28, 8, 94)
(26864, 59, 2, 8, 14)
(26865, 25, 80, 8, 40)
(26866, 24, 99, 4, 75)
(26867, 7, 52, 8, 64)
(26868, 4, 70, 8, 10)
(26869, 12, 67, 8, 82)
(26870, 99, 4, 8, 98)
(26871, 7, 61, 4, 62)
(26872, 68, 3, 6, 36)
(26873, 30, 71, 6, 8)
(26874, 93, 39, 4, 93)
(26875, 8, 52, 6, 51)
(26876, 80, 2, 8, 38)
(26877, 37, 91, 6, 89)
(26878, 69, 2, 4, 3)
(26879, 24, 89, 8, 49)
(26880, 12, 77, 4, 5)
(26881, 56, 1, 6, 21)
(26882, 96, 11, 6, 19)
(26883, 38, 83, 4, 97)
(26884, 4, 99, 4, 95)
(26885, 99, 43, 4, 50)
(26886, 27, 71, 4, 19)
(26887, 95, 50, 6, 95)
(26888, 92, 37, 4, 82)
(26889, 16, 71, 6, 47)
(26890, 16, 91, 6, 51)
(26891, 21, 77, 8, 68)
(26892, 89, 11, 6, 97)
(26893, 45, 100, 4, 13)
(26894, 84, 10, 6, 97)
(26895, 93, 20, 4, 8)
(26896, 90, 2, 4, 16)
(26897, 21, 88, 6, 15)
(26898, 8, 62, 6, 85)
(26899, 69, 3, 8, 4)
(26900, 58, 3, 6, 43)
(26901, 95, 30, 6, 66)
(26902, 94, 10, 6, 88)
(26903, 9, 63, 4, 41)
(26904, 90, 15, 4, 86)
(26905, 28, 81, 8, 15)
(26906, 91, 46, 8, 29)
(26907, 81, 27, 8, 79)
(26908, 14, 70, 4, 96)
(26909, 34, 99, 6, 77)
(26910, 23, 79, 4, 25)
(26911, 45, 100, 4, 74)
(26912, 32, 100, 6, 88)
(26913, 98, 21, 6, 91)
(26914, 65, 10, 8, 51)
(26915, 85, 20, 6, 5)
(26916, 34, 100, 8, 91)
(26917, 12, 98, 4, 62)
(26918, 25, 80, 6, 92)
(26919, 100, 22, 4, 51)
(26920, 12, 90, 4, 61)
(26921, 13, 79, 6, 17)
(26922, 99, 13, 6, 56)
(26923, 26, 81, 8, 29)
(26924, 35, 100, 8, 19)
(26925, 5, 100, 4, 59)
(26926, 94, 9, 4, 36)
(26927, 21, 88, 8, 76)
(26928, 100, 31, 8, 92)
(26929, 76, 21, 8, 58)
(26930, 87, 12, 8, 75)
(26931, 38, 91, 6, 48)
(26932, 90, 23, 6, 7)
(26933, 66, 1, 8, 40)
(26934, 26, 91, 4, 17)
(26935, 80, 2, 8, 40)
(26936, 97, 21, 8, 22)
(26937, 75, 10, 8, 57)
(26938, 36, 91, 8, 7)
(26939, 74, 10, 4, 71)
(26940, 38, 83, 4, 63)
(26941, 74, 30, 6, 89)
(26942, 21, 89, 8, 70)
(26943, 27, 81, 6, 57)
(26944, 73, 19, 8, 79)
(26945, 25, 80, 8, 8)
(26946, 100, 15, 8, 67)
(26947, 69, 14, 4, 13)
(26948, 2, 98, 6, 22)
(26949, 57, 2, 8, 9)
(26950, 9, 71, 8, 12)
(26951, 42, 97, 8, 70)
(26952, 99, 31, 8, 92)
(26953, 11, 98, 6, 46)
(26954, 15, 100, 8, 83)
(26955, 64, 9, 8, 24)
(26956, 15, 80, 6, 51)
(26957, 46, 91, 4, 21)
(26958, 90, 1, 6, 65)
(26959, 34, 100, 6, 51)
(26960, 39, 83, 8, 87)
(26961, 90, 32, 4, 84)
(26962, 9, 61, 6, 9)
(26963, 37, 92, 4, 43)
(26964, 32, 87, 6, 27)
(26965, 2, 97, 8, 36)
(26966, 24, 90, 6, 34)
(26967, 19, 82, 6, 31)
(26968, 85, 20, 8, 97)
(26969, 94, 40, 4, 49)
(26970, 83, 20, 8, 5)
(26971, 96, 41, 8, 55)
(26972, 16, 81, 6, 52)
(26973, 85, 30, 6, 45)
(26974, 97, 11, 6, 64)
(26975, 73, 19, 6, 45)
(26976, 77, 12, 8, 47)
(26977, 95, 50, 6, 50)
(26978, 84, 10, 6, 19)
(26979, 72, 30, 4, 91)
(26980, 65, 10, 4, 26)
(26981, 67, 12, 6, 20)
(26982, 77, 12, 8, 64)
(26983, 64, 19, 4, 28)
(26984, 25, 80, 8, 90)
(26985, 32, 97, 8, 95)
(26986, 87, 11, 6, 31)
(26987, 65, 10, 4, 41)
(26988, 1, 77, 8, 56)
(26989, 38, 93, 8, 34)
(26990, 98, 2, 6, 90)
(26991, 64, 9, 4, 7)
(26992, 29, 72, 8, 18)
(26993, 78, 2, 8, 9)
(26994, 32, 99, 4, 89)
(26995, 21, 78, 8, 61)
(26996, 13, 88, 4, 32)
(26997, 10, 55, 8, 86)
(26998, 88, 31, 8, 61)
(26999, 21, 80, 6, 51)
(27000, 72, 30, 8, 72)
(27001, 33, 90, 8, 43)
(27002, 68, 11, 4, 97)
(27003, 44, 100, 6, 84)
(27004, 92, 7, 4, 12)
(27005, 67, 11, 6, 34)
(27006, 28, 91, 8, 83)
(27007, 15, 80, 6, 50)
(27008, 3, 58, 8, 79)
(27009, 88, 22, 4, 90)
(27010, 85, 30, 8, 80)
(27011, 27, 81, 8, 72)
(27012, 65, 20, 8, 54)
(27013, 61, 18, 6, 36)
(27014, 93, 49, 4, 71)
(27015, 7, 51, 6, 32)
(27016, 11, 67, 8, 16)
(27017, 46, 91, 8, 46)
(27018, 51, 7, 6, 60)
(27019, 9, 53, 4, 92)
(27020, 27, 92, 6, 70)
(27021, 12, 99, 8, 13)
(27022, 80, 1, 6, 48)
(27023, 20, 82, 6, 73)
(27024, 44, 99, 4, 74)
(27025, 25, 90, 6, 73)
(27026, 73, 10, 6, 27)
(27027, 91, 29, 6, 28)
(27028, 42, 98, 4, 22)
(27029, 19, 93, 8, 52)
(27030, 95, 10, 8, 1)
(27031, 66, 1, 4, 86)
(27032, 52, 10, 4, 9)
(27033, 64, 20, 4, 51)
(27034, 49, 91, 6, 71)
(27035, 27, 72, 4, 24)
(27036, 65, 10, 4, 84)
(27037, 92, 50, 8, 88)
(27038, 46, 91, 4, 66)
(27039, 70, 5, 6, 19)
(27040, 6, 91, 4, 31)
(27041, 68, 3, 8, 8)
(27042, 62, 19, 4, 26)
(27043, 89, 24, 8, 38)
(27044, 85, 40, 6, 2)
(27045, 75, 20, 4, 43)
(27046, 87, 21, 6, 30)
(27047, 83, 40, 4, 40)
(27048, 70, 13, 4, 17)
(27049, 24, 90, 4, 66)
(27050, 88, 1, 6, 63)
(27051, 41, 97, 6, 42)
(27052, 90, 34, 4, 21)
(27053, 51, 9, 8, 62)
(27054, 12, 70, 8, 60)
(27055, 87, 12, 4, 29)
(27056, 87, 21, 4, 89)
(27057, 18, 91, 4, 14)
(27058, 54, 10, 6, 59)
(27059, 41, 100, 8, 43)
(27060, 87, 11, 6, 29)
(27061, 29, 82, 6, 90)
(27062, 27, 92, 6, 60)
(27063, 68, 11, 8, 75)
(27064, 73, 30, 8, 29)
(27065, 3, 79, 6, 88)
(27066, 71, 26, 8, 67)
(27067, 62, 20, 4, 58)
(27068, 80, 14, 4, 27)
(27069, 12, 90, 4, 34)
(27070, 60, 1, 6, 66)
(27071, 58, 2, 4, 63)
(27072, 39, 92, 6, 89)
(27073, 30, 73, 8, 41)
(27074, 95, 30, 8, 94)
(27075, 47, 92, 4, 75)
(27076, 60, 4, 6, 71)
(27077, 6, 51, 8, 50)
(27078, 98, 43, 6, 10)
(27079, 45, 100, 8, 98)
(27080, 18, 71, 8, 5)
(27081, 7, 82, 6, 4)
(27082, 16, 61, 4, 51)
(27083, 56, 1, 8, 96)
(27084, 48, 92, 6, 28)
(27085, 41, 100, 6, 8)
(27086, 51, 9, 4, 70)
(27087, 63, 9, 8, 65)
(27088, 65, 20, 8, 54)
(27089, 29, 92, 8, 80)
(27090, 48, 93, 6, 19)
(27091, 26, 71, 8, 56)
(27092, 6, 61, 4, 14)
(27093, 67, 11, 6, 56)
(27094, 84, 40, 6, 89)
(27095, 3, 78, 6, 30)
(27096, 3, 89, 4, 43)
(27097, 54, 10, 6, 70)
(27098, 3, 58, 4, 92)
(27099, 55, 10, 4, 16)
(27100, 22, 97, 8, 1)
(27101, 3, 89, 6, 1)
(27102, 12, 77, 6, 94)
(27103, 76, 21, 4, 40)
(27104, 82, 30, 6, 13)
(27105, 51, 8, 4, 9)
(27106, 70, 2, 6, 52)
(27107, 47, 91, 6, 90)
(27108, 32, 87, 4, 9)
(27109, 24, 89, 6, 98)
(27110, 34, 89, 4, 45)
(27111, 54, 9, 8, 31)
(27112, 31, 86, 8, 17)
(27113, 29, 81, 6, 74)
(27114, 65, 20, 6, 81)
(27115, 81, 19, 8, 80)
(27116, 100, 22, 6, 24)
(27117, 26, 71, 8, 30)
(27118, 63, 19, 6, 13)
(27119, 25, 100, 4, 20)
(27120, 17, 62, 6, 76)
(27121, 51, 6, 6, 4)
(27122, 85, 20, 4, 17)
(27123, 56, 1, 8, 87)
(27124, 94, 29, 6, 80)
(27125, 51, 9, 6, 31)
(27126, 78, 3, 8, 76)
(27127, 54, 9, 8, 71)
(27128, 92, 29, 6, 9)
(27129, 14, 99, 6, 71)
(27130, 34, 90, 4, 79)
(27131, 36, 81, 4, 84)
(27132, 56, 1, 4, 96)
(27133, 21, 90, 8, 2)
(27134, 42, 100, 8, 53)
(27135, 20, 81, 4, 69)
(27136, 100, 23, 8, 42)
(27137, 23, 98, 8, 37)
(27138, 86, 21, 4, 44)
(27139, 99, 31, 8, 10)
(27140, 45, 100, 6, 81)
(27141, 25, 90, 8, 34)
(27142, 96, 31, 8, 31)
(27143, 81, 7, 8, 74)
(27144, 91, 50, 4, 12)
(27145, 14, 100, 8, 48)
(27146, 91, 16, 8, 66)
(27147, 93, 8, 4, 9)
(27148, 20, 94, 6, 70)
(27149, 6, 91, 8, 5)
(27150, 19, 74, 4, 99)
(27151, 10, 81, 8, 54)
(27152, 59, 4, 4, 10)
(27153, 74, 29, 4, 36)
(27154, 64, 19, 4, 95)
(27155, 44, 99, 4, 24)
(27156, 55, 10, 6, 20)
(27157, 71, 29, 8, 45)
(27158, 13, 80, 6, 34)
(27159, 37, 92, 8, 53)
(27160, 80, 11, 6, 26)
(27161, 63, 18, 6, 96)
(27162, 27, 71, 8, 15)
(27163, 87, 22, 8, 28)
(27164, 16, 71, 8, 95)
(27165, 16, 91, 8, 19)
(27166, 60, 1, 6, 70)
(27167, 81, 20, 4, 50)
(27168, 97, 21, 4, 90)
(27169, 61, 19, 4, 18)
(27170, 50, 94, 4, 73)
(27171, 41, 99, 4, 5)
(27172, 43, 99, 8, 24)
(27173, 17, 92, 4, 61)
(27174, 72, 27, 8, 18)
(27175, 50, 95, 6, 71)
(27176, 73, 8, 8, 33)
(27177, 4, 100, 8, 77)
(27178, 92, 40, 6, 4)
(27179, 98, 43, 4, 65)
(27180, 40, 95, 8, 35)
(27181, 87, 12, 6, 31)
(27182, 59, 4, 4, 35)
(27183, 59, 4, 6, 28)
(27184, 52, 8, 4, 62)
(27185, 74, 10, 4, 25)
(27186, 87, 32, 4, 42)
(27187, 90, 21, 4, 90)
(27188, 26, 91, 8, 14)
(27189, 19, 82, 6, 54)
(27190, 37, 91, 6, 1)
(27191, 36, 81, 6, 4)
(27192, 64, 19, 8, 17)
(27193, 48, 91, 8, 81)
(27194, 93, 9, 6, 85)
(27195, 46, 91, 8, 26)
(27196, 78, 11, 4, 53)
(27197, 90, 35, 6, 25)
(27198, 76, 1, 4, 11)
(27199, 50, 91, 6, 47)
(27200, 72, 30, 4, 69)
(27201, 54, 9, 6, 69)
(27202, 36, 91, 6, 5)
(27203, 59, 3, 4, 42)
(27204, 26, 71, 8, 75)
(27205, 53, 8, 6, 3)
(27206, 58, 2, 4, 26)
(27207, 15, 90, 6, 86)
(27208, 98, 1, 6, 19)
(27209, 58, 1, 6, 7)
(27210, 79, 24, 8, 3)
(27211, 77, 21, 8, 60)
(27212, 5, 60, 4, 89)
(27213, 54, 9, 6, 47)
(27214, 36, 91, 6, 76)
(27215, 73, 9, 8, 91)
(27216, 76, 11, 4, 81)
(27217, 4, 89, 8, 83)
(27218, 43, 99, 4, 25)
(27219, 93, 38, 6, 20)
(27220, 58, 1, 8, 17)
(27221, 10, 62, 8, 97)
(27222, 97, 32, 8, 27)
(27223, 62, 8, 4, 38)
(27224, 89, 12, 4, 46)
(27225, 26, 71, 8, 89)
(27226, 15, 100, 4, 83)
(27227, 14, 70, 6, 90)
(27228, 40, 94, 6, 97)
(27229, 47, 92, 8, 67)
(27230, 91, 6, 6, 39)
(27231, 28, 93, 8, 69)
(27232, 15, 100, 4, 40)
(27233, 11, 79, 4, 66)
(27234, 7, 92, 8, 66)
(27235, 66, 1, 8, 79)
(27236, 16, 71, 8, 30)
(27237, 96, 21, 8, 54)
(27238, 23, 98, 6, 51)
(27239, 42, 100, 4, 25)
(27240, 25, 80, 8, 30)
(27241, 54, 9, 4, 10)
(27242, 95, 20, 6, 94)
(27243, 5, 60, 6, 57)
(27244, 47, 92, 8, 53)
(27245, 32, 87, 6, 42)
(27246, 23, 78, 8, 23)
(27247, 33, 98, 4, 37)
(27248, 11, 98, 8, 83)
(27249, 51, 10, 8, 34)
(27250, 47, 91, 6, 29)
(27251, 1, 68, 6, 26)
(27252, 71, 8, 4, 17)
(27253, 6, 51, 8, 76)
(27254, 55, 10, 6, 47)
(27255, 16, 91, 6, 10)
(27256, 49, 91, 8, 52)
(27257, 93, 9, 8, 36)
(27258, 40, 85, 8, 72)
(27259, 4, 60, 4, 62)
(27260, 81, 27, 4, 49)
(27261, 23, 100, 8, 1)
(27262, 53, 8, 8, 75)
(27263, 87, 11, 6, 71)
(27264, 82, 39, 8, 99)
(27265, 75, 10, 4, 13)
(27266, 17, 81, 4, 75)
(27267, 11, 98, 4, 45)
(27268, 27, 72, 6, 39)
(27269, 47, 92, 8, 47)
(27270, 85, 40, 6, 15)
(27271, 94, 10, 8, 71)
(27272, 21, 76, 8, 22)
(27273, 63, 20, 4, 12)
(27274, 65, 20, 8, 47)
(27275, 91, 20, 8, 91)
(27276, 3, 100, 6, 78)
(27277, 100, 25, 8, 76)
(27278, 100, 12, 8, 36)
(27279, 63, 19, 6, 29)
(27280, 87, 11, 4, 14)
(27281, 70, 2, 4, 44)
(27282, 55, 10, 8, 51)
(27283, 39, 82, 8, 73)
(27284, 4, 69, 6, 46)
(27285, 10, 91, 8, 85)
(27286, 58, 3, 4, 76)
(27287, 37, 92, 8, 52)
(27288, 2, 70, 6, 56)
(27289, 15, 80, 6, 35)
(27290, 84, 9, 8, 32)
(27291, 87, 2, 6, 7)
(27292, 21, 86, 6, 82)
(27293, 43, 98, 8, 47)
(27294, 23, 98, 4, 5)
(27295, 13, 98, 6, 26)
(27296, 86, 1, 4, 43)
(27297, 18, 93, 6, 32)
(27298, 18, 71, 4, 69)
(27299, 91, 38, 4, 78)
(27300, 66, 1, 6, 82)
(27301, 88, 32, 6, 3)
(27302, 86, 21, 6, 8)
(27303, 44, 100, 4, 72)
(27304, 79, 2, 4, 58)
(27305, 100, 35, 8, 97)
(27306, 92, 18, 8, 35)
(27307, 93, 39, 8, 16)
(27308, 55, 10, 4, 42)
(27309, 20, 73, 8, 25)
(27310, 40, 84, 4, 9)
(27311, 57, 1, 4, 91)
(27312, 60, 2, 4, 85)
(27313, 7, 82, 8, 23)
(27314, 93, 39, 4, 64)
(27315, 42, 98, 8, 59)
(27316, 30, 74, 8, 48)
(27317, 83, 29, 6, 34)
(27318, 21, 99, 4, 79)
(27319, 15, 100, 4, 95)
(27320, 67, 11, 8, 21)
(27321, 21, 99, 6, 25)
(27322, 35, 100, 6, 42)
(27323, 13, 78, 8, 88)
(27324, 1, 80, 8, 69)
(27325, 92, 49, 6, 51)
(27326, 85, 30, 8, 33)
(27327, 85, 20, 8, 39)
(27328, 58, 3, 4, 74)
(27329, 99, 33, 6, 89)
(27330, 30, 72, 8, 90)
(27331, 94, 49, 4, 39)
(27332, 91, 10, 4, 30)
(27333, 81, 28, 4, 84)
(27334, 64, 20, 8, 29)
(27335, 5, 60, 4, 88)
(27336, 26, 71, 6, 81)
(27337, 75, 20, 6, 1)
(27338, 40, 83, 8, 39)
(27339, 62, 8, 4, 29)
(27340, 83, 28, 6, 30)
(27341, 11, 90, 8, 3)
(27342, 81, 18, 4, 41)
(27343, 91, 8, 6, 59)
(27344, 56, 1, 4, 30)
(27345, 81, 30, 8, 90)
(27346, 25, 90, 8, 63)
(27347, 59, 2, 4, 8)
(27348, 7, 81, 4, 50)
(27349, 55, 10, 6, 74)
(27350, 46, 91, 8, 68)
(27351, 61, 20, 6, 35)
(27352, 14, 99, 6, 35)
(27353, 41, 98, 6, 95)
(27354, 14, 70, 6, 54)
(27355, 94, 40, 4, 79)
(27356, 46, 91, 6, 62)
(27357, 16, 81, 8, 18)
(27358, 81, 26, 6, 19)
(27359, 77, 11, 8, 60)
(27360, 61, 6, 6, 6)
(27361, 68, 1, 6, 24)
(27362, 14, 89, 4, 59)
(27363, 65, 20, 4, 52)
(27364, 49, 91, 8, 32)
(27365, 52, 7, 8, 54)
(27366, 19, 62, 8, 86)
(27367, 17, 72, 6, 44)
(27368, 66, 1, 6, 72)
(27369, 76, 1, 4, 82)
(27370, 84, 19, 8, 8)
(27371, 82, 28, 8, 89)
(27372, 4, 99, 4, 36)
(27373, 60, 2, 4, 71)
(27374, 71, 19, 6, 46)
(27375, 50, 91, 6, 36)
(27376, 53, 9, 6, 58)
(27377, 51, 10, 6, 17)
(27378, 31, 90, 4, 80)
(27379, 82, 39, 8, 31)
(27380, 96, 41, 4, 41)
(27381, 2, 100, 4, 74)
(27382, 83, 9, 6, 31)
(27383, 11, 86, 6, 60)
(27384, 74, 30, 6, 98)
(27385, 93, 18, 4, 15)
(27386, 70, 11, 6, 31)
(27387, 5, 90, 8, 97)
(27388, 72, 17, 6, 17)
(27389, 3, 69, 4, 12)
(27390, 87, 31, 4, 22)
(27391, 72, 19, 6, 38)
(27392, 51, 6, 8, 35)
(27393, 91, 16, 8, 86)
(27394, 83, 29, 6, 46)
(27395, 66, 11, 6, 69)
(27396, 76, 21, 4, 50)
(27397, 54, 9, 4, 38)
(27398, 95, 40, 4, 89)
(27399, 62, 9, 8, 47)
(27400, 11, 70, 4, 79)
(27401, 47, 91, 8, 15)
(27402, 15, 100, 4, 38)
(27403, 31, 90, 6, 40)
(27404, 24, 89, 8, 87)
(27405, 74, 10, 6, 46)
(27406, 94, 20, 4, 23)
(27407, 62, 17, 4, 53)
(27408, 57, 1, 6, 10)
(27409, 62, 17, 6, 36)
(27410, 38, 83, 4, 1)
(27411, 65, 10, 8, 98)
(27412, 53, 9, 6, 54)
(27413, 95, 20, 4, 70)
(27414, 30, 82, 6, 6)
(27415, 3, 99, 4, 76)
(27416, 68, 3, 8, 56)
(27417, 29, 72, 8, 81)
(27418, 57, 2, 6, 62)
(27419, 45, 100, 4, 34)
(27420, 56, 1, 6, 7)
(27421, 74, 10, 8, 63)
(27422, 54, 10, 6, 6)
(27423, 58, 1, 8, 16)
(27424, 98, 22, 4, 43)
(27425, 79, 12, 6, 49)
(27426, 50, 92, 8, 72)
