#(id,from,to,speed,planTime)
(93608, 1314, 870, 4, 28)
(68294, 196, 1157, 10, 43)
(108392, 859, 339, 10, 46)
(28815, 96, 1331, 4, 1)
(98000, 588, 718, 14, 31)
(99568, 1541, 1697, 6, 26)
(70561, 1331, 1070, 8, 3)
(16459, 1538, 1446, 12, 17)
(90401, 7, 698, 10, 47)
(13073, 451, 535, 16, 13)
(20586, 196, 658, 8, 49)
(101683, 1227, 1331, 16, 1)
(53627, 1795, 1957, 14, 9)
(57461, 658, 1765, 10, 15)
(40231, 505, 1269, 12, 29)
(60562, 1704, 363, 6, 6)
(75576, 607, 771, 16, 13)
(20933, 1539, 1289, 10, 24)
(89782, 1721, 618, 8, 27)
(40221, 1433, 1765, 4, 22)
(71224, 100, 540, 8, 28)
(55963, 1796, 1793, 14, 42)
(94128, 1070, 136, 10, 36)
(18196, 788, 1793, 12, 13)
(81400, 491, 463, 14, 32)
(12412, 1003, 1177, 12, 45)
(51332, 759, 588, 10, 8)
(62999, 1833, 535, 16, 15)
(58953, 1230, 588, 16, 43)
(30707, 1366, 771, 16, 5)
(80975, 384, 1721, 10, 48)
(30479, 665, 7, 6, 32)
(13879, 1876, 1704, 8, 1)
(71064, 1077, 1704, 4, 9)
(100444, 1177, 482, 10, 5)
(99775, 1054, 1957, 14, 27)
(41813, 491, 1334, 12, 11)
(27164, 181, 859, 14, 26)
(42140, 1315, 105, 6, 47)
(67134, 96, 337, 6, 11)
(11461, 1157, 698, 4, 47)
(101308, 105, 1556, 16, 14)
(76864, 839, 1319, 6, 49)
(108313, 1077, 1957, 4, 36)
(58892, 535, 1077, 6, 39)
(43983, 1186, 1766, 8, 32)
(43787, 1570, 229, 16, 20)
(96328, 96, 1855, 10, 37)
(106883, 1269, 482, 6, 49)
(38398, 1315, 463, 8, 10)
(65791, 1366, 327, 8, 27)
(103909, 1951, 463, 4, 43)
(82106, 33, 1767, 6, 18)
(46438, 327, 1140, 6, 38)
(32277, 234, 996, 6, 15)
(70607, 416, 49, 10, 40)
(85409, 505, 859, 12, 18)
(107187, 153, 1957, 16, 43)
(82355, 1446, 339, 12, 47)
(85763, 1456, 1289, 4, 37)
(27838, 540, 327, 8, 43)
(16177, 449, 1953, 10, 40)
(23253, 49, 1502, 8, 35)
(104477, 689, 1214, 10, 10)
(74991, 1315, 49, 12, 45)
(16904, 1077, 1704, 8, 29)
(96298, 251, 315, 12, 20)
(65640, 801, 234, 12, 34)
(80184, 1197, 1260, 4, 9)
(64376, 540, 1765, 10, 36)
(60576, 869, 384, 6, 33)
(31932, 859, 1295, 8, 13)
(19329, 1765, 1949, 4, 42)
(60669, 1761, 859, 12, 44)
(52401, 1626, 1229, 16, 38)
(68163, 954, 1446, 12, 33)
(101164, 224, 1334, 6, 31)
(54149, 229, 327, 14, 13)
(101902, 1721, 1439, 12, 35)
(76465, 1846, 1502, 8, 30)
(16738, 1957, 302, 8, 46)
(100243, 1570, 1446, 16, 28)
(71091, 330, 1334, 12, 11)
(100378, 1697, 339, 14, 24)
(78145, 175, 1765, 4, 29)
(70948, 234, 7, 16, 46)
(54903, 1809, 1704, 8, 26)
(88828, 1803, 588, 4, 21)
(48224, 337, 1334, 12, 48)
(99513, 7, 1543, 12, 30)
(13986, 1811, 771, 8, 46)
(47387, 1689, 404, 6, 3)
(49402, 1459, 1334, 6, 44)
(54955, 33, 384, 16, 17)
(101505, 1456, 1793, 14, 12)
(94364, 1293, 1876, 6, 15)
(65980, 153, 1289, 12, 20)
(18577, 327, 1177, 16, 11)
(53420, 1177, 1767, 6, 49)
(21492, 1456, 1331, 10, 20)
(98064, 1721, 840, 12, 8)
(85673, 1697, 327, 10, 10)
(88041, 1002, 1704, 10, 18)
(31110, 698, 1157, 6, 2)
(85955, 1315, 49, 16, 15)
(28140, 1803, 870, 14, 6)
(67112, 540, 100, 8, 46)
(21648, 1796, 718, 10, 1)
(23177, 49, 1951, 10, 9)
(12749, 1765, 540, 16, 17)
(68325, 1876, 1495, 6, 27)
(16521, 1766, 1318, 4, 8)
(30006, 1991, 1687, 4, 21)
(105315, 1991, 1687, 12, 18)
(60003, 859, 1541, 6, 2)
(16122, 788, 1331, 6, 1)
(58623, 1197, 594, 14, 27)
(22764, 1318, 771, 14, 9)
(98359, 588, 1803, 16, 5)
(105939, 1140, 771, 16, 17)
(85832, 658, 771, 14, 38)
(105563, 224, 49, 16, 41)
(69527, 416, 1023, 12, 2)
(74109, 105, 1502, 6, 40)
(22363, 810, 1855, 16, 12)
(24522, 1318, 1765, 6, 37)
(98949, 1459, 1023, 6, 46)
(12652, 1809, 92, 16, 27)
(64850, 463, 1689, 4, 32)
(86143, 294, 1957, 6, 17)
(65562, 1638, 136, 6, 21)
(80305, 1765, 1697, 6, 23)
(34609, 1953, 105, 12, 44)
(23049, 28, 1023, 16, 20)
(37479, 244, 384, 8, 38)
(90195, 1230, 96, 10, 48)
(85094, 251, 315, 8, 8)
(55136, 1023, 1957, 4, 18)
(103641, 698, 1260, 6, 37)
(54527, 384, 540, 16, 49)
(64203, 302, 1495, 8, 31)
(84316, 1002, 1704, 14, 17)
(109750, 1803, 1023, 4, 24)
(104867, 932, 1957, 4, 22)
(64385, 1140, 1319, 10, 38)
(13101, 1937, 1070, 14, 33)
(91455, 1809, 1957, 8, 19)
(81877, 954, 1318, 6, 19)
(84004, 1002, 1704, 6, 37)
(105355, 1314, 49, 10, 31)
(36940, 713, 1023, 8, 37)
(85399, 1547, 1704, 14, 43)
(78754, 599, 1070, 4, 43)
(87180, 1539, 1957, 10, 24)
(107863, 25, 100, 8, 4)
(11617, 472, 859, 6, 13)
(100680, 25, 100, 12, 25)
(36226, 505, 1721, 8, 20)
(30969, 1628, 384, 16, 26)
(75914, 1991, 229, 14, 47)
(97268, 315, 1070, 6, 7)
(53656, 196, 7, 12, 31)
(107044, 1002, 1957, 12, 44)
(78115, 954, 658, 6, 22)
(26864, 1831, 1793, 16, 34)
(31412, 1070, 1704, 8, 16)
(73571, 1592, 384, 8, 2)
(31665, 1545, 1023, 10, 48)
(64104, 1846, 718, 10, 19)
(103944, 840, 173, 12, 3)
(105796, 251, 1502, 4, 38)
(104509, 1495, 788, 14, 26)
(66876, 1502, 870, 12, 8)
(58233, 1957, 1338, 4, 14)
(96390, 1570, 7, 12, 46)
(73425, 1795, 1957, 14, 37)
(91751, 540, 771, 12, 42)
(40940, 1704, 404, 14, 46)
(53092, 796, 1446, 14, 44)
(12130, 1539, 1289, 14, 40)
(88955, 996, 771, 6, 20)
(97781, 771, 1186, 10, 34)
(108530, 1704, 449, 14, 46)
(21442, 451, 1704, 16, 13)
(102252, 251, 315, 4, 37)
(104964, 607, 1319, 16, 9)
(28178, 1070, 599, 16, 8)
(46087, 1293, 1334, 6, 9)
(26017, 1331, 1338, 12, 2)
(17665, 840, 658, 12, 19)
(80685, 1951, 463, 8, 39)
(25702, 1953, 852, 4, 26)
(17042, 796, 1446, 6, 7)
(44749, 1214, 689, 16, 6)
(78600, 1833, 759, 16, 34)
(69092, 1937, 1334, 4, 31)
(92318, 153, 1957, 10, 23)
(107389, 1846, 1331, 6, 38)
(109474, 1697, 339, 16, 40)
(33990, 678, 105, 16, 27)
(46504, 229, 1561, 8, 24)
(39019, 1876, 1816, 4, 19)
(77900, 1765, 1318, 14, 35)
(18586, 1761, 1177, 6, 34)
(34101, 175, 1197, 6, 37)
(50260, 1502, 870, 12, 25)
(81244, 535, 1023, 16, 41)
(44647, 1592, 505, 10, 7)
(81677, 1439, 1177, 14, 11)
(68133, 1767, 1269, 6, 35)
(52338, 1076, 859, 14, 43)
(102471, 1721, 384, 8, 35)
(58063, 869, 384, 6, 34)
(84682, 174, 1765, 16, 48)
(52736, 1331, 1846, 6, 8)
(61654, 1459, 1876, 14, 12)
(88964, 1831, 718, 12, 11)
(97512, 771, 175, 4, 20)
(101507, 294, 1957, 10, 47)
(79381, 337, 404, 14, 3)
(101305, 1592, 505, 6, 6)
(92469, 1295, 1446, 16, 13)
(32251, 1570, 1687, 10, 22)
(44177, 1704, 1846, 16, 11)
(109220, 330, 1334, 14, 15)
(42419, 1697, 505, 4, 13)
(57743, 535, 1809, 12, 29)
(11945, 1227, 1837, 14, 46)
(58796, 1937, 1876, 10, 1)
(55131, 1366, 339, 8, 46)
(73552, 1076, 859, 14, 18)
(100424, 363, 718, 16, 48)
(54064, 1586, 1269, 8, 48)
(30833, 1070, 535, 14, 31)
(45058, 1269, 1767, 16, 46)
(84669, 1338, 1331, 14, 31)
(48921, 1543, 1687, 4, 5)
(101028, 796, 7, 10, 10)
(87401, 482, 229, 12, 49)
(100612, 1855, 1023, 12, 45)
(106452, 840, 658, 8, 30)
(64383, 302, 1230, 16, 40)
(10913, 1054, 1957, 14, 16)
(87805, 1953, 404, 12, 17)
(24964, 105, 1495, 16, 19)
(46847, 689, 327, 6, 38)
(70468, 801, 100, 16, 12)
(31289, 224, 1846, 14, 16)
(76926, 1876, 315, 12, 33)
(104825, 28, 105, 12, 5)
(68530, 1446, 1991, 6, 48)
(85388, 25, 1586, 12, 7)
(23578, 404, 1953, 6, 7)
(18784, 1951, 49, 14, 39)
(108576, 251, 1957, 14, 39)
(82983, 1319, 173, 8, 17)
(21747, 665, 1260, 16, 46)
(23696, 1023, 1293, 4, 33)
(66901, 1295, 7, 8, 43)
(71864, 1876, 1803, 4, 19)
(45426, 983, 1070, 8, 35)
(73350, 1704, 1456, 12, 33)
(93952, 302, 1957, 10, 14)
(72968, 1439, 1446, 12, 40)
(46501, 1766, 173, 12, 13)
(38834, 205, 1319, 14, 10)
(72933, 339, 689, 8, 10)
(14535, 839, 1319, 16, 11)
(23035, 1721, 954, 12, 2)
(59255, 1319, 173, 16, 3)
(71412, 391, 1023, 4, 10)
(52437, 540, 698, 8, 9)
(39586, 1214, 1157, 6, 34)
(29943, 1217, 1023, 16, 32)
(49734, 1855, 588, 16, 3)
(101146, 1687, 1761, 8, 9)
(104235, 153, 1289, 4, 39)
(42868, 416, 1023, 4, 34)
(55233, 1295, 1446, 16, 44)
(69014, 1054, 1957, 4, 5)
(60280, 594, 505, 4, 18)
(25830, 1689, 1023, 4, 14)
(27567, 28, 1070, 12, 46)
(39525, 954, 1446, 16, 26)
(106771, 1543, 1260, 12, 13)
(92272, 870, 224, 10, 11)
(25626, 658, 234, 12, 45)
(42804, 315, 251, 4, 6)
(45989, 302, 1816, 10, 22)
(31574, 594, 698, 14, 18)
(75926, 1227, 1957, 14, 6)
(89828, 1157, 1352, 14, 25)
(24164, 100, 1446, 14, 5)
(100354, 599, 1070, 8, 35)
(77075, 174, 698, 6, 32)
(100108, 294, 1957, 14, 9)
(87140, 472, 1446, 10, 46)
(84701, 451, 535, 14, 14)
(36369, 1227, 28, 10, 46)
(14880, 416, 1023, 10, 38)
(100380, 588, 1043, 4, 1)
(65247, 1230, 810, 12, 47)
(56794, 1761, 1260, 4, 20)
(53187, 1366, 327, 14, 42)
(23897, 954, 1260, 14, 47)
(65049, 1855, 105, 4, 49)
(22492, 607, 771, 14, 49)
(28858, 1338, 1837, 8, 42)
(25809, 416, 49, 14, 11)
(46406, 416, 49, 4, 11)
(15046, 1315, 49, 4, 18)
(15508, 1177, 1319, 6, 31)
(27285, 175, 384, 12, 46)
(23143, 658, 1765, 8, 16)
(15282, 1299, 384, 14, 24)
(28725, 1456, 1289, 10, 16)
(23132, 1876, 1230, 10, 33)
(10521, 535, 788, 16, 20)
(10714, 1831, 1704, 6, 45)
(93325, 1230, 463, 16, 16)
(64529, 718, 451, 12, 45)
(38749, 1811, 1765, 14, 19)
(103710, 1070, 1459, 4, 29)
(24631, 25, 1761, 4, 39)
(71952, 1446, 327, 4, 46)
(61272, 505, 1186, 4, 32)
(30425, 1816, 1334, 8, 41)
(15778, 839, 327, 12, 31)
(12526, 1076, 1177, 6, 41)
(47975, 1538, 7, 12, 48)
(26923, 337, 1334, 6, 47)
(103047, 796, 7, 12, 46)
(39628, 339, 7, 14, 37)
(41753, 229, 482, 16, 14)
(107929, 996, 698, 6, 45)
(104532, 205, 1319, 12, 34)
(48849, 294, 718, 6, 49)
(56410, 840, 1721, 14, 9)
(66351, 1809, 1495, 14, 43)
(79734, 451, 1556, 12, 4)
(36772, 391, 463, 8, 16)
(67213, 1229, 384, 4, 40)
(62268, 618, 1260, 10, 36)
(91585, 796, 859, 4, 37)
(33556, 196, 1157, 12, 28)
(92686, 1197, 1299, 12, 29)
(61500, 251, 759, 4, 26)
(20190, 1846, 224, 14, 15)
(70187, 1846, 136, 14, 40)
(43647, 1023, 416, 4, 17)
(101000, 1991, 1157, 6, 20)
(83847, 1314, 1334, 4, 43)
(40014, 500, 1957, 8, 4)
(84685, 315, 1334, 14, 5)
(80842, 327, 1177, 4, 26)
(41840, 607, 771, 16, 11)
(84857, 1541, 801, 12, 20)
(106416, 1766, 1697, 12, 48)
(20582, 302, 1837, 8, 7)
(65343, 759, 96, 10, 14)
(97529, 713, 1023, 16, 10)
(101820, 1315, 49, 10, 16)
(72794, 983, 588, 6, 18)
(88437, 1319, 1260, 14, 43)
(81061, 1439, 859, 12, 2)
(63190, 1186, 505, 8, 33)
(45517, 1121, 1796, 8, 18)
(59455, 1054, 718, 4, 48)
(83681, 1541, 594, 6, 49)
(34024, 1811, 505, 16, 26)
(18257, 1697, 1439, 14, 12)
(69666, 1949, 698, 8, 39)
(69673, 1495, 49, 8, 13)
(18115, 1957, 810, 10, 1)
(73328, 698, 996, 6, 41)
(66612, 25, 771, 12, 37)
(76088, 302, 1793, 12, 36)
(58525, 294, 1957, 4, 18)
(84616, 505, 173, 12, 26)
(96118, 1366, 384, 16, 34)
(99743, 1217, 1334, 6, 47)
(98335, 391, 1686, 16, 35)
(104214, 224, 1334, 14, 29)
(77535, 859, 1003, 6, 40)
(97907, 1809, 1556, 12, 24)
(24742, 1846, 1502, 4, 13)
(104391, 1214, 33, 8, 13)
(23290, 1260, 1767, 16, 10)
(53993, 1761, 1177, 6, 26)
(106989, 451, 535, 10, 12)
(30720, 1495, 404, 8, 44)
(102935, 1953, 153, 16, 3)
(102331, 1937, 1796, 8, 38)
(58664, 954, 1318, 14, 42)
(68902, 1592, 384, 16, 8)
(42758, 1459, 1070, 6, 33)
(98752, 1543, 1260, 6, 5)
(28856, 588, 224, 8, 8)
(101095, 1293, 1334, 12, 41)
(102091, 810, 92, 10, 40)
(36884, 205, 1319, 8, 8)
(104205, 983, 588, 12, 39)
(47789, 996, 1295, 14, 28)
(75868, 718, 1023, 10, 35)
(15932, 1556, 153, 12, 18)
(75758, 49, 1793, 10, 38)
(46290, 594, 1765, 10, 46)
(87581, 698, 996, 16, 13)
(50839, 1556, 49, 8, 20)
(24070, 932, 136, 6, 29)
(85080, 983, 49, 4, 38)
(75729, 505, 1269, 8, 39)
(48466, 1077, 1289, 12, 19)
(50477, 1991, 1318, 6, 14)
(92821, 1338, 1230, 6, 39)
(45627, 1541, 174, 10, 4)
(12236, 224, 1334, 8, 17)
(73150, 1338, 1816, 12, 2)
(15800, 100, 1157, 10, 43)
(62250, 1831, 1957, 12, 14)
(11821, 491, 1334, 8, 39)
(39314, 1543, 7, 12, 30)
(68025, 1687, 1439, 14, 2)
(92689, 839, 384, 12, 33)
(44864, 811, 1157, 12, 41)
(70435, 713, 1023, 10, 29)
(56600, 244, 100, 10, 8)
(15906, 1502, 1876, 16, 34)
(54686, 1793, 788, 4, 23)
(18368, 49, 391, 4, 26)
(78944, 771, 1177, 14, 38)
(19249, 43, 100, 4, 34)
(69033, 1121, 1070, 10, 33)
(80564, 1269, 1761, 8, 26)
(101850, 1157, 482, 10, 23)
(30265, 1229, 1586, 12, 4)
(91538, 505, 1260, 14, 44)
(79225, 330, 1334, 4, 49)
(90600, 1314, 1796, 12, 14)
(96187, 665, 7, 16, 37)
(63657, 839, 771, 10, 17)
(102737, 607, 1319, 8, 17)
(32676, 33, 100, 16, 15)
(87569, 811, 1157, 10, 1)
(89976, 852, 1957, 4, 37)
(18722, 1538, 7, 14, 20)
(92740, 105, 1855, 8, 16)
(62068, 607, 771, 10, 27)
(59335, 260, 771, 10, 43)
(33306, 1121, 1334, 6, 33)
(44583, 1855, 1686, 6, 28)
(107309, 1502, 1338, 8, 42)
(27751, 96, 491, 10, 26)
(19163, 136, 1273, 6, 1)
(58709, 859, 234, 8, 28)
(32454, 1003, 1269, 4, 37)
(46615, 1539, 1957, 6, 1)
(107465, 1721, 1991, 14, 6)
(103976, 1366, 771, 14, 23)
(31781, 1949, 1214, 8, 9)
(29809, 1229, 1319, 14, 5)
(24263, 105, 1704, 14, 29)
(78688, 588, 1837, 6, 33)
(94913, 224, 1273, 14, 16)
(59332, 1765, 1318, 6, 12)
(37979, 1547, 1704, 14, 17)
(78267, 1331, 1334, 8, 12)
(98287, 1586, 229, 4, 22)
(14922, 173, 954, 10, 42)
(106514, 1816, 1338, 4, 39)
(67018, 1855, 105, 6, 24)
(25455, 1765, 1721, 8, 9)
(35508, 771, 1157, 12, 12)
(35719, 1043, 49, 4, 22)
(78166, 1765, 1186, 12, 43)
(98281, 1953, 153, 8, 9)
(44433, 1721, 840, 12, 16)
(29987, 607, 1319, 12, 12)
(89910, 244, 100, 14, 43)
(71190, 811, 7, 8, 46)
(21410, 196, 1260, 14, 38)
(93308, 181, 1687, 6, 37)
(13051, 1299, 339, 8, 29)
(74702, 1953, 1334, 12, 46)
(86700, 1811, 771, 14, 21)
(76567, 105, 1495, 6, 24)
(71523, 181, 1269, 14, 44)
(102262, 1831, 1816, 14, 23)
(105928, 1054, 718, 12, 44)
(97435, 1765, 1318, 16, 19)
(34981, 1556, 852, 6, 7)
(67944, 599, 1023, 6, 48)
(18334, 315, 251, 14, 7)
(42155, 540, 100, 10, 4)
(17138, 472, 7, 6, 16)
(28963, 535, 588, 8, 1)
(20698, 1043, 1876, 16, 41)
(46930, 771, 839, 10, 39)
(11346, 1766, 658, 16, 31)
(23191, 1023, 1855, 16, 18)
(61051, 43, 384, 6, 25)
(70590, 1541, 1177, 16, 38)
(13276, 869, 1319, 14, 27)
(72375, 25, 384, 4, 47)
(57642, 224, 1023, 16, 21)
(49976, 1570, 1260, 6, 33)
(26670, 1315, 1686, 6, 17)
(105558, 859, 1214, 8, 13)
(14996, 678, 1334, 8, 9)
(75254, 404, 1855, 12, 27)
(33734, 1186, 1765, 12, 14)
(22001, 363, 1793, 8, 18)
(62169, 1076, 1446, 6, 49)
(71365, 1229, 384, 4, 27)
(63218, 1809, 1837, 8, 3)
(53726, 1687, 954, 10, 19)
(78899, 175, 771, 10, 42)
(108598, 1331, 49, 16, 2)
(59131, 1177, 1767, 6, 36)
(24882, 1766, 1697, 10, 37)
(58819, 658, 505, 16, 20)
(71805, 1686, 1957, 16, 26)
(103684, 1456, 1331, 16, 14)
(21475, 1837, 1334, 16, 16)
(35066, 105, 1289, 4, 13)
(29970, 1846, 718, 4, 11)
(74288, 1289, 1077, 6, 23)
(64284, 1796, 1331, 16, 9)
(41795, 500, 1957, 12, 6)
(40196, 1299, 1765, 10, 1)
(35030, 472, 7, 16, 26)
(70466, 796, 859, 6, 5)
(38186, 1318, 1991, 8, 35)
(56345, 1366, 327, 14, 49)
(70359, 1539, 1957, 4, 26)
(49407, 1543, 1260, 6, 5)
(10415, 1937, 1876, 16, 33)
(62628, 451, 1704, 12, 4)
(35961, 92, 49, 4, 27)
(107571, 1538, 1446, 12, 46)
(25889, 391, 1023, 6, 30)
(25033, 1686, 1953, 8, 12)
(21507, 1793, 363, 12, 4)
(101317, 1704, 1638, 12, 48)
(92214, 1214, 7, 8, 2)
(92935, 1704, 517, 4, 37)
(80141, 1293, 96, 10, 19)
(21049, 1314, 1334, 6, 46)
(58970, 1570, 7, 6, 14)
(96172, 391, 49, 6, 23)
(33635, 678, 1023, 10, 24)
(53714, 1796, 136, 14, 40)
(93618, 932, 1957, 4, 48)
(102738, 1319, 1260, 4, 32)
(71359, 1076, 1177, 16, 30)
(100942, 1795, 1957, 4, 6)
(78264, 996, 384, 4, 11)
(96360, 1230, 1070, 12, 13)
(34983, 1076, 1687, 8, 27)
(79271, 540, 339, 14, 46)
(99558, 870, 1704, 6, 37)
(91737, 1953, 1023, 14, 43)
(103646, 1547, 718, 16, 17)
(75644, 451, 1793, 12, 17)
(94121, 472, 1446, 12, 45)
(52910, 1269, 505, 16, 28)
(37685, 1433, 1319, 12, 38)
(56710, 1446, 1214, 14, 32)
(41263, 1951, 1023, 6, 15)
(103855, 96, 1331, 16, 45)
(45966, 1991, 1299, 6, 24)
(109572, 594, 234, 10, 17)
(53380, 1570, 1446, 6, 44)
(58846, 1949, 698, 16, 25)
(71591, 1459, 1876, 16, 36)
(31122, 1831, 1289, 10, 36)
(108126, 819, 759, 12, 48)
(34406, 534, 181, 14, 33)
(81386, 658, 1766, 6, 23)
(71107, 1767, 801, 12, 2)
(98523, 942, 1446, 6, 43)
(21494, 1299, 1765, 10, 48)
(11632, 852, 1953, 4, 14)
(74171, 404, 535, 12, 44)
(20838, 1197, 1721, 12, 11)
(10336, 1541, 1446, 16, 41)
(15182, 1687, 1003, 10, 29)
(53325, 472, 859, 16, 4)
(95753, 1140, 339, 4, 14)
(59707, 1628, 100, 10, 4)
(45658, 689, 327, 8, 2)
(88063, 1721, 954, 10, 43)
(59970, 678, 1023, 10, 44)
(42760, 1761, 1687, 16, 33)
(86016, 244, 1319, 14, 49)
(36127, 594, 339, 4, 2)
(15905, 1809, 1816, 6, 33)
(52147, 1592, 384, 6, 3)
(88301, 1953, 463, 6, 41)
(77278, 1023, 416, 6, 38)
(88021, 339, 174, 14, 39)
(53168, 1539, 1289, 14, 46)
(86453, 1991, 229, 6, 13)
(92836, 665, 7, 10, 30)
(48669, 181, 996, 6, 20)
(104531, 1334, 1957, 14, 43)
(81950, 1957, 153, 14, 35)
(42336, 100, 1269, 14, 36)
(94765, 1214, 1260, 12, 8)
(31628, 588, 1816, 4, 38)
(40020, 1803, 1334, 6, 20)
(102087, 713, 1023, 12, 24)
(84252, 234, 996, 12, 38)
(77223, 224, 1833, 4, 16)
(30050, 1876, 1331, 12, 19)
(19150, 260, 954, 16, 23)
(74285, 1157, 811, 14, 29)
(79748, 1686, 1704, 8, 40)
(90789, 1352, 658, 16, 7)
(92226, 327, 1446, 8, 12)
(73884, 1951, 463, 4, 48)
(93836, 1765, 175, 6, 37)
(68610, 1002, 1704, 16, 18)
(46010, 136, 1227, 4, 23)
(84377, 1545, 1023, 16, 23)
(65758, 1543, 7, 8, 22)
(75007, 1214, 1157, 6, 34)
(105806, 1077, 1289, 8, 6)
(56622, 100, 801, 16, 16)
(53762, 25, 1761, 14, 44)
(74374, 1809, 1704, 14, 27)
(30497, 1334, 535, 14, 27)
(10715, 96, 1230, 16, 33)
(86430, 1687, 384, 4, 25)
(93210, 136, 1876, 10, 33)
(71623, 607, 1319, 12, 7)
(24903, 505, 1186, 16, 14)
(107853, 391, 1686, 8, 34)
(51336, 315, 1334, 6, 24)
(109441, 1586, 689, 14, 14)
(80761, 175, 1765, 12, 46)
(46099, 1837, 1876, 8, 21)
(39987, 1837, 463, 14, 19)
(40972, 1833, 224, 16, 37)
(42372, 1214, 534, 10, 11)
(81397, 1502, 1638, 8, 3)
(43696, 1214, 1949, 16, 32)
(68334, 1366, 100, 10, 24)
(43744, 1318, 1766, 10, 5)
(48837, 1556, 463, 6, 11)
(59598, 1538, 7, 14, 46)
(95997, 1793, 463, 16, 21)
(58572, 1766, 229, 10, 25)
(37340, 607, 1319, 4, 4)
(31243, 1687, 665, 12, 26)
(29335, 1937, 1023, 10, 10)
(96155, 451, 1556, 10, 2)
(21445, 1023, 983, 6, 35)
(31744, 801, 1197, 8, 37)
(40299, 1796, 315, 4, 11)
(103430, 788, 1704, 10, 12)
(50496, 175, 1765, 12, 28)
(70753, 1157, 811, 8, 42)
(73172, 49, 1689, 6, 37)
(72447, 1831, 1704, 4, 49)
(71089, 1002, 1957, 10, 39)
(58540, 1697, 327, 4, 45)
(62959, 1765, 658, 8, 37)
(15475, 33, 327, 10, 23)
(107306, 1314, 1833, 16, 11)
(54156, 698, 1446, 8, 30)
(89218, 1556, 1023, 16, 43)
(41126, 1334, 224, 4, 45)
(19828, 7, 182, 8, 17)
(92220, 1761, 25, 10, 31)
(99318, 451, 92, 12, 31)
(106546, 173, 840, 6, 4)
(20350, 1502, 1796, 12, 12)
(96078, 1299, 1541, 10, 8)
(46312, 1592, 327, 12, 10)
(30656, 618, 1260, 4, 5)
(91580, 1439, 1697, 6, 29)
(45641, 33, 1197, 4, 30)
(69756, 1230, 588, 4, 20)
(106472, 870, 718, 10, 29)
(52369, 1269, 100, 4, 23)
(87288, 1538, 1446, 4, 43)
(84816, 1289, 1686, 12, 16)
(89429, 1459, 1334, 4, 12)
(91278, 1495, 810, 14, 15)
(30578, 759, 870, 14, 17)
(17052, 932, 1957, 12, 47)
(49329, 1446, 1541, 6, 21)
(30670, 1556, 96, 6, 6)
(102699, 1446, 100, 6, 41)
(24190, 472, 859, 6, 25)
(105575, 136, 105, 8, 45)
(10153, 1949, 1765, 6, 37)
(63988, 713, 1023, 8, 8)
(60711, 1177, 1197, 10, 16)
(63929, 1446, 1319, 16, 11)
(106955, 1766, 1446, 16, 26)
(29753, 1054, 136, 10, 46)
(106341, 942, 996, 8, 13)
(20581, 983, 1070, 8, 49)
(107911, 175, 384, 14, 8)
(63227, 449, 1953, 16, 1)
(76361, 983, 1334, 6, 30)
(28978, 1269, 1767, 4, 13)
(60308, 1765, 1446, 8, 31)
(92823, 100, 1260, 6, 23)
(50722, 801, 1197, 16, 23)
(15820, 505, 594, 6, 35)
(90891, 811, 7, 8, 42)
(81509, 678, 1334, 14, 21)
(56124, 25, 1319, 16, 8)
(31285, 449, 1816, 10, 36)
(87299, 1002, 1957, 8, 5)
(47706, 363, 1331, 6, 35)
(91345, 43, 1319, 10, 7)
(91285, 1704, 788, 4, 36)
(105944, 224, 1876, 10, 46)
(62749, 1338, 1837, 4, 6)
(49732, 1803, 1833, 14, 31)
(13979, 1295, 859, 10, 16)
(75979, 330, 1023, 14, 12)
(96683, 1459, 1070, 6, 39)
(36915, 759, 49, 8, 43)
(72751, 1570, 229, 6, 49)
(73807, 713, 1023, 10, 7)
(18834, 534, 1761, 14, 12)
(65614, 153, 1556, 16, 40)
(30412, 339, 658, 4, 20)
(17005, 33, 1197, 12, 37)
(109921, 1002, 1704, 4, 10)
(30381, 1556, 451, 4, 14)
(28062, 1811, 505, 6, 9)
(47118, 1217, 1023, 14, 38)
(83832, 384, 1157, 10, 4)
(87459, 599, 1334, 16, 12)
(16358, 1319, 1269, 16, 25)
(86922, 1767, 33, 8, 48)
(90974, 954, 1318, 4, 11)
(97940, 1678, 7, 14, 44)
(24664, 1761, 1446, 10, 26)
(93644, 1626, 801, 14, 31)
(47536, 1638, 1704, 6, 7)
(104520, 1767, 7, 14, 34)
(68488, 1796, 1837, 8, 27)
(69790, 1765, 174, 4, 1)
(26270, 1003, 996, 4, 1)
(14125, 1338, 1793, 6, 42)
(80882, 92, 810, 8, 15)
(30906, 1446, 182, 8, 11)
(19837, 1767, 1446, 6, 46)
(69469, 1003, 801, 14, 48)
(50786, 1459, 1876, 4, 36)
(29179, 1811, 505, 14, 4)
(27250, 339, 229, 12, 39)
(88004, 1366, 100, 10, 8)
(86133, 932, 718, 14, 7)
(66000, 136, 96, 14, 37)
(81923, 43, 1586, 6, 24)
(104210, 1991, 1157, 12, 32)
(100988, 1876, 1855, 8, 28)
(73385, 1816, 105, 14, 21)
(93849, 540, 698, 8, 7)
(98724, 1687, 1991, 12, 11)
(29064, 491, 49, 6, 31)
(62319, 954, 1446, 10, 30)
(97856, 1556, 1070, 6, 47)
